DEPT,DEPT,GR,CALI,SP,ILD,SFLU,MSFL,DT,RHOB,DRHO,PEF,NPHI,log10_ILD,log10_SFLU,log10_MSFL,ILD_to_SFLU,MSFL_to_SFLU,ILD_to_MSFL,NPHI_RHOB_product,NPHI_minus_DRHO,GR_DT_product,DEPT_normalized,GR_roll5_mean,GR_roll15_mean,GR_roll15_std,ILD_roll5_mean,ILD_roll15_mean,ILD_roll15_std,RHOB_roll5_mean,RHOB_roll15_mean,RHOB_roll15_std,NPHI_roll5_mean,NPHI_roll15_mean,NPHI_roll15_std,DT_roll5_mean,DT_roll15_mean,DT_roll15_std,Porosity,Permeability k,Water Saturation Sw
9343.5,9343.5,34.9,8.6133,-90.4222,16.7377,21.4195,30.9606,85.2667,2.3318,-0.0007,2.6,23.84,1.2236957794675598,1.3308093287845675,1.4908093684890271,0.7814234692686571,1.4454399028922245,0.5406129080185784,55.590112,23.8407,2975.8078299999997,0.41570158901158094,35.059999999999995,33.222226666666664,1.9641108629852688,16.67286,16.861953333333336,0.31499384318750895,2.33432,2.33504,0.010669234809889003,23.045340000000003,22.204446666666666,0.824335474242657,85.5289,84.96740666666668,1.3346901151655908,0.23213573641079754,187.07672793437672,0.3939799534289784
9344.0,9344.0,33.9,8.6133,-90.0,16.6523,21.8623,31.5362,85.4444,2.3329,-0.0053,2.6222,23.3333,1.2214742263302187,1.33969584950589,1.4988093612041704,0.7616902155765861,1.4424923269738317,0.5280376202586234,54.434255570000005,23.3386,2896.56516,0.41583625100996496,35.08666,33.22667333333333,1.963161954045316,16.72098,16.90396,0.34516761519495065,2.3344,2.3371733333333333,0.011729174046347553,23.066660000000002,22.124446666666667,0.8627198534422614,85.43112,84.67704,1.5458920530590428,0.22923291109688335,172.5869717918118,0.3999907378881071
9344.5,9344.5,34.6333,8.6133,-90.3333,16.5843,21.5735,31.9912,85.4667,2.344,0.0013,2.6622,23.08,1.2196971452825087,1.3339206090514595,1.5050305309126113,0.7687347903678123,1.4828933645444642,0.5184019355322713,54.09951999999999,23.078699999999998,2959.99386111,0.41597091300834904,34.58,33.37112,1.9381264532683797,16.82174,16.948253333333334,0.3666350362655812,2.33574,2.3393066666666664,0.011682310599893544,22.98932,22.12,0.8653421750958564,85.25778,84.56592666666667,1.5033223394793704,0.22478504566585994,152.81768001749137,0.4087408368477453
9345.0,9345.0,34.9,8.6133,-91.0,16.91,20.9212,31.1517,85.2222,2.3333,-0.0067,2.7467,22.4933,1.2281436075977417,1.3205865912101418,1.4934817518129644,0.8082710360782365,1.489001586907061,0.5428275182413801,52.48361689,22.5,2974.2547799999998,0.4161055750067331,34.27334,33.722233333333335,1.8220676087769012,16.93318,17.023093333333335,0.4000861379971352,2.33662,2.340386666666667,0.011056728182208793,22.59732,22.20622,0.8513771157028391,84.7511,84.46666666666667,1.469512151150064,0.2248792971115357,156.21129145429336,0.40461570793344226
9345.5,9345.5,34.5667,8.6133,-90.8222,17.2244,20.9212,30.2712,84.8889,2.3367,-0.0053,2.8667,22.2,1.2361441024967843,1.3205865912101418,1.4810296374431424,0.8232988547502056,1.4469150909125672,0.5690028806258093,51.874739999999996,22.205299999999998,2934.32913963,0.41624023700511714,33.77334,34.03112,1.5696743134444697,17.086579999999998,17.115246666666668,0.45921059108029993,2.34022,2.3410066666666665,0.010549642286872515,22.301319999999997,22.20622,0.8513771157028391,84.24000000000001,84.42518,1.4355556943953816,0.2224248235309384,148.97575493078526,0.4053299656658656
9346.0,9346.0,33.3667,8.6133,-90.4444,17.2949,21.1581,31.152,82.7333,2.3362,-0.0103,2.92,21.88,1.2379180552446418,1.3254766654158787,1.4934859341759565,0.8174127166427986,1.4723439250216228,0.5551778376990241,51.11605599999999,21.8903,2760.5372011100003,0.4163748990035012,33.21334,34.36000666666667,1.5556452549472235,17.25358,17.204400000000003,0.4679118186239113,2.3440800000000004,2.34096,0.010589536614710866,21.805320000000002,22.267553333333332,0.8185671469677165,83.51554000000002,84.43406666666667,1.4441768701851148,0.22098041997892415,143.8509675508925,0.4071469592014552
9346.5,9346.5,31.4,8.6133,-90.1556,17.4193,22.3156,33.3962,82.8889,2.3509,-0.0083,2.8267,21.8533,1.2410306987631747,1.3486085682182711,1.523697053251122,0.7805884672605711,1.496540536664934,0.5215952713182936,51.37492297000001,21.8616,2602.71146,0.41650956100188524,32.80668,34.42667333333333,1.595242261703701,17.355439999999998,17.277193333333333,0.46365089618348027,2.34888,2.340926666666667,0.010617469880658157,21.544,22.307553333333335,0.8392048293017854,82.80444,84.41184666666668,1.4255692646720697,0.2165719715464934,128.38555527692392,0.4139486002090597
9347.0,9347.0,31.8333,8.6089,-90.0,17.4193,24.4453,32.355,81.8444,2.3633,-0.0102,2.7067,20.6,1.2410306987631747,1.3881953714237487,1.5099414041582262,0.7125827868751866,1.3235673115077335,0.5383804666975739,48.683980000000005,20.610200000000003,2605.3773385199997,0.4166442230002693,32.70668,34.48667333333333,1.7153749741957232,17.39442,17.332119999999996,0.44126545170121473,2.3523400000000003,2.34164,0.010181411633814037,21.426660000000002,22.377773333333334,0.9056660914695468,82.69332,84.35554666666667,1.3848028151867227,0.20669301839548013,97.01915944231946,0.43373339439387504
9347.5,9347.5,32.8667,8.6,-90.1333,17.4193,27.3546,42.1978,81.6667,2.3573,-0.0099,2.64,21.1867,1.2410306987631747,1.437030368571983,1.6252898094269324,0.6367960050594781,1.542621716274411,0.41280114129172607,49.94340791,21.196599999999997,2684.11492889,0.4167788849986534,33.15334,34.59778666666667,1.7961394639885284,17.47682,17.369273333333336,0.4099956436566826,2.35346,2.3419666666666665,0.009918357198842574,21.586660000000002,22.289773333333333,0.8128080325692857,82.99554,84.30221333333334,1.3624293354489656,0.21137013188363285,110.95946992645268,0.4241359158329084
9348.0,9348.0,34.0667,8.6133,-90.0,17.4193,26.5285,44.2517,84.3333,2.354,-0.007,2.7467,21.6133,1.2410306987631747,1.4237126943796254,1.645929959473111,0.6566258929076276,1.6680814972576663,0.3936413742296906,50.8777082,21.6203,2872.9572311099996,0.4169135469970374,33.85334,34.66667333333333,1.7872588750325806,17.59648,17.406233333333333,0.36304650365684143,2.3507,2.341626666666667,0.010330223802490683,21.616000000000003,22.27022,0.7890932284226533,83.46664,84.26518,1.3364673734447743,0.2144683597943597,121.08268575766886,0.41800881282510255
9348.5,9348.5,35.6,8.6089,-90.0,17.7069,24.4944,35.9665,84.2444,2.3418,-0.0049,2.9067,22.68,1.2481425346096944,1.3890668057078186,1.555898177472571,0.7228958455810308,1.4683560323992424,0.49231646115134914,53.112024000000005,22.6849,2999.10064,0.4170482089954215,34.80668,34.63556666666667,1.7919356093612866,17.68676,17.453606666666666,0.28640579471447086,2.34448,2.3398933333333334,0.011956795238732044,21.951999999999998,22.243553333333335,0.7661994824796016,84.25775999999999,84.23851333333333,1.3145924924609695,0.22336863111247784,157.08965832691058,0.3980801917230714
9349.0,9349.0,34.9,8.6,-90.0,18.0176,23.0815,32.486,85.2444,2.3371,-0.0047,2.9733,22.0,1.2556969411284644,1.363264028944471,1.5116962399730975,0.7806078461105216,1.4074475229079566,0.5546266083851507,51.416199999999996,22.0047,2975.02956,0.4171828709938055,35.38668,34.57112,1.799115220721098,17.755159999999997,17.486373333333333,0.24487576871379044,2.3395,2.33914,0.012732680112888722,22.312,22.312,0.8330465413166479,84.99998,84.21332666666667,1.2979129282177346,0.2213120056694492,151.21634955031786,0.3983002447043338
9349.5,9349.5,36.6,8.6,-90.0,17.8707,22.8927,32.9889,85.8,2.3322,-0.0041,2.8578,22.28,1.252141564267438,1.3596970170497982,1.5183678344330447,0.7806287593861798,1.441022684087067,0.541718578067168,51.961416,22.284100000000002,3140.28,0.4173175329921896,36.173339999999996,34.722226666666664,1.8915292099507803,17.7802,17.499366666666667,0.23495203058198505,2.3368399999999996,2.3389133333333327,0.012809252608211003,22.71734,22.317333333333334,0.8325342075051909,85.11554000000001,84.03406666666667,1.3809718186140127,0.22413651940138463,161.84126700654443,0.3948940700535399
9350.0,9350.0,35.7667,8.6111,-90.0,17.7613,23.3185,34.0873,85.3778,2.3324,-0.0038,2.7067,22.9867,1.2494747498527319,1.3677006102947413,1.532592602826439,0.7616827840555781,1.4618135814910906,0.5210532955088845,53.61417907999999,22.990499999999997,3053.68215926,0.4174521949905737,36.366679999999995,35.011113333333334,1.9976451747237507,17.69782,17.4888,0.248006013767962,2.33582,2.3406066666666665,0.014044290485393433,22.68534,22.349333333333334,0.8237017878077755,85.16,83.78814000000001,1.8707665528935065,0.22761912938128104,176.44089880770926,0.3900478470209696
9350.5,9350.5,38.0,8.6178,-90.0444,17.5445,24.2434,35.294,84.9111,2.3407,-0.0013,2.68,23.64,1.2441409957868106,1.3845935271151701,1.547700881354684,0.7236814968197529,1.4558189032891424,0.4970958236527455,55.334148,23.6413,3226.6218000000003,0.4175868569889577,36.37334,35.50444666666667,1.9554514169616146,17.53564,17.458306666666665,0.28283557432397116,2.33396,2.342766666666667,0.017744563218336857,22.893340000000002,22.290666666666663,0.8902077162633828,85.0889,83.40591333333333,2.5353017199604535,0.22859950388702333,178.840000068684,0.39076732002598685
9351.0,9351.0,36.5667,8.62,-90.5111,17.295,24.7192,35.9868,84.4667,2.3367,-0.0024,2.7378,22.52,1.2379205663503803,1.3930344113517468,1.5561432302558775,0.6996585650021037,1.455823813068384,0.48059288405748773,52.622484,22.5224,3088.6684788899997,0.4177215189873418,35.88668,36.011113333333334,1.9205833826761032,17.420479999999998,17.420893333333332,0.3226756032927101,2.33112,2.3445733333333334,0.021055249317202672,22.97334,22.285333333333334,0.9012315737497433,84.94224,83.06814,3.0445591688399882,0.22402750304989136,156.1710610366423,0.40160803786951293
9351.5,9351.5,34.9333,8.62,-91.6667,17.2067,25.3336,36.1343,84.8889,2.3278,-0.0071,2.84,23.04,1.2356975868172486,1.4036969090579305,1.557919645906607,0.6792046925821834,1.4263389332743868,0.4761874451698248,53.632512,23.0471,2965.4494103700004,0.41785618098572586,35.519999999999996,36.28666666666666,1.723629568534355,17.34852,17.375453333333333,0.36775888038655546,2.32904,2.34496,0.021356758716087644,23.08,22.24,0.9745611305313202,84.83556,82.93332,3.153864777470269,0.22921470850710665,178.2479098809844,0.3935253754569395
9352.0,9352.0,34.1667,8.62,-90.2,17.2949,24.6186,36.8437,85.0667,2.318,-0.011,2.8,22.68,1.2379180552446418,1.391263352024931,1.5663632374014405,0.7025135466679664,1.4965798217607824,0.4694126811368022,52.57224,22.691,2906.4484188899996,0.4179908429841099,35.286660000000005,36.51110666666667,1.6305893051585374,17.32348,17.3323,0.39890497974464917,2.32756,2.3440533333333335,0.02123389697988615,22.808,22.345779999999998,0.9877021508819217,84.29334000000001,82.82665333333333,3.1301013198717365,0.23028646641604053,184.2470380621729,0.3906938494376608
9352.5,9352.5,33.9333,8.62,-89.8,17.4015,23.2477,34.5102,84.8444,2.322,-0.0091,2.8,23.52,1.2405866858484091,1.366379992635931,1.537947476203822,0.7485256606029844,1.4844565268822292,0.5042422240381105,54.61344,23.5291,2879.05047852,0.41812550498249396,35.51332,36.50444,1.6347794830765028,17.29176,17.273413333333334,0.40480934643399585,2.3325400000000003,2.3434866666666663,0.021411007404960464,22.776,22.463113333333332,1.1252087196010803,83.20888,82.91702666666667,3.1928985471028346,0.23330543013772076,200.45077160796848,0.38445527834196386
9353.0,9353.0,36.8333,8.62,-90.0444,17.4193,22.292,32.4537,82.2,2.3333,-0.0023,2.7511,22.28,1.2410306987631747,1.3481490343841627,1.5112642172528739,0.7814148573479275,1.4558451462408037,0.536743114036304,51.985924000000004,22.282300000000003,3027.6972600000004,0.418260166980878,36.286660000000005,36.67110666666667,1.586239685306193,17.242799999999995,17.19038,0.36725543311270076,2.3436399999999997,2.3434733333333337,0.02141533051233192,22.362659999999998,22.61156,1.2038789407575998,81.6622,82.90814,3.186136514158377,0.22381508221046753,156.4007231505233,0.40055238271156357
9353.5,9353.5,37.7,8.62,-90.2222,17.1364,22.1552,31.5041,79.0444,2.3616,0.0017,2.7556,22.36,1.2339195909624112,1.3454756748598145,1.4983670773294437,0.7734707878962951,1.4219731710839894,0.5439418996257629,52.805376,22.3583,2979.97388,0.41839482897926206,37.339980000000004,36.67999333333333,1.5861862620170815,17.15544,17.08444666666667,0.38570970926004294,2.3581200000000004,2.3437533333333334,0.021284463370083266,21.93066,22.639113333333334,1.200473259573916,80.00442,82.85184666666667,3.138496301885429,0.2161202086234561,124.72796132384738,0.418223896816076
9354.0,9354.0,38.8,8.62,-89.6445,16.9619,23.4628,31.3432,77.1555,2.3833,-0.0037,2.7822,20.9733,1.2294744984689532,1.3703798386400206,1.4961433339129302,0.722927357348654,1.3358678418603065,0.5411668240639118,49.98566589,20.976999999999997,2993.6333999999997,0.41852949097764613,37.95332,36.597766666666665,1.6668315793179909,17.022679999999998,16.980259999999998,0.40060274730810697,2.36634,2.34334,0.021578852081213434,21.328,22.61422,1.1966160418922716,78.96442,82.81332666666665,3.1086840443836747,0.20286481950500035,84.44751926016797,0.4478370596538744
9354.5,9354.5,39.4333,8.62,-89.7111,16.8581,24.2678,34.3475,76.7778,2.3904,-0.0094,2.8444,20.52,1.2268086256852915,1.3850304071037933,1.535895132204398,0.6946694797221009,1.415352854399657,0.49081010262755664,49.051008,20.5294,3027.60202074,0.41866415297603016,38.07332,36.095546666666664,2.2478073668317404,16.89322,16.88721333333333,0.42171838753948193,2.36776,2.342046666666667,0.02231712560430037,21.512,22.584,1.1743773225475387,79.07108000000001,82.82518,3.1175803843909105,0.19852996591483077,73.72877159775771,0.4590221438261908
9355.0,9355.0,37.0,8.62,-90.0,16.7377,23.5829,49.4724,79.6444,2.3631,-0.0137,2.8533,20.5067,1.2236957794675598,1.3725972094340715,1.6943629793246424,0.7097388361906297,2.097808157605723,0.33832399479305636,48.45938277,20.5204,2946.8428000000004,0.41879881497441424,37.633320000000005,35.67554666666667,2.697146632718171,16.83066,16.7944,0.4753505849153649,2.3621,2.3405333333333336,0.0234466466279349,21.928,22.698666666666668,1.2492650031498045,80.38220000000001,82.90221333333332,3.1747893664358657,0.2062870869552915,92.12977327216417,0.4433473174215166
9355.5,9355.5,37.4333,8.6444,-89.8,16.772,21.9304,33.8181,82.7333,2.3404,-0.0107,2.7689,23.2,1.2245848537315305,1.3410465530732587,1.5291492040099453,0.7647831320906139,1.5420648962171235,0.4959474364319698,54.29727999999999,23.2107,3096.98043889,0.41893347697279826,37.35332,35.76221333333333,2.692474849562357,16.7927,16.70856,0.5105351335406622,2.35282,2.33948,0.02439526300622443,22.57868,22.735999999999997,1.2684149090215768,81.97332,82.95702666666666,3.218338947892217,0.2264193714037963,161.4129222605125,0.40351344565393593
9356.0,9356.0,35.5,8.6467,-89.8445,16.8236,21.3102,31.3113,85.6,2.3333,-0.0103,2.7067,24.44,1.2259189339615557,1.328587525663934,1.4957010992715298,0.7894623232067273,1.4693104710420364,0.5373012299074136,57.025852,24.450300000000002,3038.7999999999997,0.41906813897118234,36.813320000000004,35.97776666666667,2.6850329233597634,16.677419999999998,16.62666,0.5082888967697247,2.3420199999999998,2.3393466666666667,0.024526162901413497,23.013340000000003,22.74933333333333,1.2688353116519426,83.60888,83.04146666666665,3.2933854326652146,0.2348168457008107,201.4495944848994,0.388485935939779
9356.5,9356.5,37.4,8.6467,-90.0,16.7721,21.2665,31.279,85.1111,2.3369,-0.0101,2.76,24.2267,1.2245874431256827,1.3276960204263926,1.4952528600711832,0.7886629205558037,1.4708108997719418,0.5362095974935259,56.615375230000005,24.236800000000002,3183.15514,0.4192028009695664,36.31998,36.07332666666667,2.632057967356702,16.569579999999995,16.540946666666667,0.47565036059249133,2.33464,2.3395866666666665,0.02436135307838073,23.43466,22.661333333333335,1.2572896777629115,84.64,83.12443333333333,3.3571081923635306,0.2327048471179547,190.23568408858256,0.3926131727906712
9357.0,9357.0,36.7333,8.62,-90.0,16.2817,21.5073,32.3864,84.9556,2.3364,-0.0073,2.6889,22.6933,1.2116997483464431,1.3325858930140952,1.51036267548696,0.7570313335472142,1.5058329032468045,0.5027326285107329,53.020626119999996,22.7006,3120.6995414800003,0.41933746296795044,34.926660000000005,35.79110666666667,2.7681856454745866,16.44494,16.458453333333335,0.4159960849270413,2.33082,2.33968,0.024338218035486164,23.432,22.695999999999994,1.253186491081122,85.11112,83.38221333333333,3.428744606133793,0.22498662084983656,150.8383837692355,0.41215203710101467
9357.5,9357.5,34.5333,8.6578,-90.0444,16.1985,21.8177,32.1553,84.8,2.3262,-0.0068,2.6578,22.6133,1.2094748002288003,1.3388089657776736,1.5072525657843376,0.7424476457188429,1.4738171301282903,0.5037583228892283,52.60305846,22.620099999999997,2928.4238399999995,0.4194721249663345,33.88,35.499993333333336,2.782671635180851,16.26078,16.38822,0.380805181172685,2.32696,2.3375266666666668,0.02368029520407994,23.392,22.693333333333335,1.2539948357528754,85.11556,83.85184666666666,3.270968076636867,0.227547614277485,160.61292214205722,0.4085585760644511
9358.0,9358.0,30.4667,8.6489,-90.1778,16.1488,22.0421,34.0171,85.0889,2.3213,-0.0066,2.5733,23.1867,1.2081402559091665,1.3432529683542305,1.531697286710971,0.7326343678687602,1.54327854424034,0.47472594665624057,53.82328670999999,23.193299999999997,2592.37798963,0.41960678696471854,33.64666,35.162213333333334,2.658213570606075,16.09018,16.341753333333333,0.3468107777041713,2.32198,2.3334400000000004,0.020258959217378043,23.26666,22.831113333333334,1.1616477169867805,85.23555999999999,84.39407333333334,2.7071752205849444,0.2318346650459582,179.09458957260304,0.4016201699440016
9358.5,9358.5,30.2667,8.6422,-90.2667,15.9028,22.3602,33.192,85.6222,2.314,-0.01,2.6267,24.24,1.2014735971185995,1.3494756837630406,1.5210334218209165,0.7112100965107646,1.484423216250302,0.479115449505905,56.091359999999995,24.25,2591.5014407400004,0.4197414489631026,33.779999999999994,34.859993333333335,2.381204857230285,16.04712,16.315606666666664,0.3187511131011173,2.3179000000000003,2.328806666666667,0.01291939111052019,23.304,22.972446666666663,0.9742252840564598,85.5111,84.82222,1.7580775938498665,0.2392443475316644,213.0078830053612,0.3921800824593335
9359.0,9359.0,36.2333,8.6267,-90.0,15.9191,22.4748,31.9915,85.7111,2.312,-0.0123,2.5556,23.6,1.2019185108839083,1.3516958356985767,1.505034603524257,0.7083088614804137,1.4234386957837222,0.4976040510760671,54.5632,23.6123,3105.5959996300003,0.4198761109614867,33.94668,34.684439999999995,2.308112048468953,16.030580000000004,16.298613333333332,0.3009379429911971,2.31778,2.3268066666666667,0.008940874571044068,23.221339999999998,23.133333333333333,0.6980679916398096,85.76888,85.12592666666667,1.0510364697115584,0.23660542376474505,199.49804782419824,0.39635109882739317
9359.5,9359.5,37.4,8.6511,-90.4667,16.0664,22.0422,31.8931,86.3333,2.316,-0.0102,2.5556,22.88,1.2059185752521988,1.3432549386451589,1.503696734591381,0.7288927602507917,1.4469109254067198,0.5037578661215122,52.99007999999999,22.8902,3228.8654199999996,0.4200107729598707,34.37334,34.58888666666667,2.213930690252048,16.037200000000002,16.279333333333334,0.2767341495583325,2.3204599999999997,2.3271066666666664,0.009488298557893108,23.144,22.976000000000003,0.9144011139223904,85.96444,85.11259333333332,1.0842993540693266,0.23186181483594,178.30598658533404,0.40260160263232775
9360.0,9360.0,35.3667,8.6644,-91.4,16.1158,21.6398,32.0239,86.0889,2.3256,-0.0078,2.6933,22.2,1.2072518690765197,1.3352532426037664,1.5054742209417902,0.7447296185731845,1.479861181711476,0.5032428904661831,51.62832,22.2078,3044.68029963,0.4201454349582548,34.98666,34.56444,2.2051585818586075,16.07322,16.256613333333334,0.24047194036561265,2.32352,2.3281933333333336,0.011052696288146683,22.759999999999998,22.778666666666666,0.8950827931908374,86.05778000000001,84.94814666666667,1.1872617805356998,0.22568069979180347,152.08639031093915,0.4129939251042133
9360.5,9360.5,32.6,8.6667,-90.0,16.1819,21.4194,31.1193,86.0667,2.3347,-0.0012,2.7778,22.8,1.2090295130160935,1.330807301213916,1.4930298193730345,0.7554786782076062,1.452855822291941,0.5199956297217482,53.23116000000001,22.8012,2805.77442,0.4202800969566388,34.48665999999999,34.25777333333333,2.100005485185997,16.14238,16.24636,0.21926636379910003,2.32552,2.328193333333333,0.011052696288146683,22.648,22.58133333333333,0.879186348414108,85.97334,84.97185333333333,1.1942774616984155,0.2260146117373098,154.0708857273465,0.41154065489275854
9361.0,9361.0,33.3333,8.6622,-89.3778,16.0829,21.2883,31.6332,86.0889,2.3293,-0.0009,2.8,22.32,1.2063643616040371,1.3281409817719372,1.5001431271685484,0.7554807100613952,1.4859429827651809,0.5084183705726895,51.989976,22.3209,2869.62713037,0.4204147589550229,33.98666,33.8,2.263850526678942,16.22228,16.269933333333334,0.24124353632271325,2.3265000000000002,2.3270866666666667,0.0110032376187714,22.6,22.551113333333333,0.8828458074936761,85.34667999999999,84.97333333333333,1.1942696367383276,0.22518424762532357,149.7836355089562,0.4143275673531906
9361.5,9361.5,33.7333,8.66,-89.3778,16.2649,21.0716,31.7628,85.2889,2.322,-0.0031,2.7067,23.04,1.2112513974929602,1.3236975135287952,1.501918779994019,0.7718872795611155,1.5073748552554147,0.5120738725805031,53.49888,23.0431,2877.07605037,0.42054942095340697,33.78666,33.42444666666667,2.5788554412673035,16.295679999999997,16.286640000000002,0.2445972631711589,2.3280000000000003,2.325693333333333,0.012362816754087043,22.744000000000003,22.50934,0.894441331462387,84.9689,85.10074,1.2737520833000993,0.23089821075908515,176.05435282949108,0.40180723414667746
9362.0,9362.0,34.9,8.6711,-90.0,16.4659,21.2231,32.0567,83.2,2.3209,-0.0053,2.7822,22.64,1.2165854735448283,1.3268088204024093,1.5059188129165988,0.7758480146632679,1.5104626562566261,0.5136492527303185,52.545176,22.6453,2903.68,0.420684082951791,34.466660000000005,33.38222,2.635313183936619,16.35586,16.276786666666666,0.2533664085082021,2.33004,2.3243599999999995,0.01385850950550498,22.351999999999997,22.416893333333334,0.8910870171284462,84.26222,85.24148,1.3841928365853722,0.2292347565961428,170.6633374060989,0.40224514873459777
9362.5,9362.5,34.3667,8.6911,-89.8222,16.4828,22.2922,32.0895,84.2,2.3331,-0.009,2.7556,22.92,1.2170309889908284,1.348152930782276,1.5063629502231863,0.7393976368415859,1.4394945317196148,0.5136508826874835,53.474652000000006,22.929000000000002,2893.67614,0.42081874495017507,34.82666,33.69555333333333,2.5150930601549804,16.435840000000002,16.237433333333335,0.3449095112639631,2.3341000000000003,2.3240666666666665,0.014137218693252067,22.184,22.19556,0.8149780924310079,83.6711,85.33481333333334,1.4569833477157392,0.22708091133944733,161.43092092796363,0.4058521909864556
9363.0,9363.0,36.0,8.6844,-89.3333,16.4828,23.3192,33.2632,82.5333,2.3449,-0.012,2.64,20.84,1.2170309889908284,1.367713647221406,1.5219640270690586,0.7068338536484957,1.4264297231465917,0.495526587941028,48.867716,20.852,2971.1988,0.4209534069485591,34.64,33.99555333333333,3.0507542793001816,16.506520000000002,16.133253333333336,0.5939952018471957,2.3370800000000003,2.324453333333333,0.013860213699990706,21.82934,21.94044666666667,0.9341650082647532,83.70666000000001,85.40592666666666,1.5019979296469916,0.21329563403559842,110.8650734128395,0.43208238094050394
9363.5,9363.5,35.1333,8.62,-89.5111,16.4828,24.4923,40.7721,83.1333,2.3496,-0.0131,2.5378,21.48,1.2170309889908284,1.3890295703597526,1.6103630807169218,0.672978854578786,1.6646905353927561,0.40426664312115396,50.469408,21.493100000000002,2920.74716889,0.4210880689469432,33.63334,34.44444,3.950231324112777,16.540399999999998,15.971493333333335,0.8766401994239513,2.3368599999999997,2.3268999999999997,0.015413583990379391,21.74934,21.719113333333333,1.0779026883366711,84.06222,85.27259333333333,1.502564686729544,0.21507459367321677,116.52996602789572,0.4285084715228854
9364.0,9364.0,32.8,8.6444,-89.6667,16.6183,23.3667,35.8103,85.4667,2.3369,-0.0097,2.5422,21.2667,1.2205865947561025,1.3685973827821918,1.5540079593196054,0.7111958470815306,1.53253561692494,0.4640648081697166,49.69815123,21.2764,2803.3077599999997,0.42122273094532725,32.54,35.03999333333333,4.701229535294538,16.53366,15.795326666666666,1.0860675343854398,2.3312999999999997,2.3322733333333336,0.025606652781389218,21.56268,21.646226666666667,1.0800248009496252,84.56444,84.92000000000002,1.872368870097786,0.21775794514136715,126.56179252100539,0.4214991573911934
9364.5,9364.5,29.8667,8.6778,-89.3111,16.6353,22.8694,32.9228,84.9778,2.3198,-0.0114,2.5467,22.24,1.221030637316038,1.3592547706361604,1.517496763746732,0.7274043044417432,1.4396005142242474,0.505282053774284,51.59235199999999,22.251399999999997,2538.00645926,0.4213573929437113,31.30666,35.63999333333334,4.936033312064612,16.4373,15.603793333333332,1.2534581025947211,2.32258,2.34098,0.04287267194845739,21.75468,21.623113333333333,1.0570346344281072,85.49778,84.63703333333333,2.002874800546333,0.2275951944495012,165.15097013687205,0.4030747666721741
9365.0,9365.0,28.9,8.6689,-88.8,16.4491,22.3373,32.5193,86.7111,2.3053,-0.0141,2.48,21.9867,1.2161421408436552,1.3490306770174396,1.5121411885392115,0.7363960729362995,1.4558294870015625,0.5058257711574358,50.68593951,22.000799999999998,2505.95079,0.42149205494209535,31.27334,36.284440000000004,5.235327383787064,16.20324,15.400886666666668,1.407269827346683,2.31458,2.3493399999999998,0.05174138713696477,21.642680000000002,21.72356,1.191077280568027,86.27556,84.37184666666667,2.0594497773727185,0.23073030847867715,177.27275145124344,0.3998418983459002
9365.5,9365.5,29.8333,8.6667,-88.2444,16.001,22.6365,32.486,87.2,2.3013,-0.0161,2.5156,21.8,1.2041471252128477,1.3548092781614498,1.5116962399730975,0.7068672277074636,1.4351158527157464,0.4925506371975621,50.16834,21.816100000000002,2601.46376,0.4216267169404794,32.86,36.86222,5.409023230439191,15.75086,15.170860000000001,1.5323863294154692,2.3107599999999997,2.3549266666666666,0.053085166971397243,21.344,21.814226666666666,1.3407972406990851,86.53778000000001,84.31406666666666,2.043983123240489,0.23106522685522152,173.95088734879207,0.4048143154622741
9366.0,9366.0,34.9667,8.6956,-87.7333,15.3125,23.6799,32.8203,87.0222,2.3096,-0.0097,2.5378,20.92,1.1850461017086076,1.3743798640331504,1.5161425464839577,0.6466454672528178,1.3859982516818061,0.46655575969750424,48.316832000000005,20.9297,3042.8791607400003,0.42176137893886345,35.71332,37.415553333333335,5.61458517509382,15.151800000000003,14.9016,1.6396653613316499,2.31734,2.3588066666666663,0.05254468121332292,20.808,22.016893333333332,1.6650722114183856,86.40888,84.62518,2.2106612550475178,0.22438451323177036,139.5967606646174,0.426135865481883
9366.5,9366.5,40.7333,8.7222,-86.8445,14.3564,25.2559,33.9128,86.7778,2.3178,-0.0062,2.7911,19.7733,1.157045550202625,1.402362849311221,1.5303636486500296,0.5684374740159726,1.3427674325603125,0.42333278290203114,45.83055474,19.7795,3534.74616074,0.42189604093724753,38.79332,37.90444,5.649309424522828,14.556640000000002,14.616086666666668,1.7157708766749986,2.33752,2.3609533333333337,0.052075095043693856,20.632,22.207113333333332,1.9192027965003744,85.22666,84.78962666666666,2.2677822689215565,0.21653888766604906,105.71410169016525,0.45604252459382494
9367.0,9367.0,44.1333,8.78,-85.4667,13.64,24.9732,32.9557,84.3333,2.3527,0.0026,2.8889,19.56,1.13481437032046,1.3974741952668195,1.5179305407648023,0.5461855108676502,1.3196426569282271,0.4138889478906532,46.018812,19.557399999999998,3721.90682889,0.42203070293563155,41.14666,38.391106666666666,5.786303205288015,14.01822,14.35252,1.7121879261866766,2.3703200000000004,2.3638733333333333,0.052337974013232216,20.76266,22.505779999999998,2.0362744184977126,84.1511,84.91407333333333,2.1848210810906026,0.20476995950144622,71.82635058945299,0.49475545158276524
